track_id,track_name,artist_name,album_name,album_id,release_date,popularity,duration_ms,album_images,album_image_url,artist_ids,explicit,preview_url
2E3ObBU2VIrTYOYh8tvi0x,Something Stupid,"Bailey Pelkman, Randy Rektor",Acoustic Duets,7m55xM42uejuzbLSJXxwFy,2018-02-27,32,147809,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27323964d6ff0be2f6ebd7aa6ae', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0223964d6ff0be2f6ebd7aa6ae', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485123964d6ff0be2f6ebd7aa6ae', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27323964d6ff0be2f6ebd7aa6ae,"['6Yf66b8yGM70EPGmoPvN0s', '0W0CgVReXLV2PQ0zQADjCC']",False,
3BXMHdrjdF5yjJU4G0Z5HZ,Hanap-Hanap,"Ethan Loukas, Janine",Hanap-Hanap,5tRyYs5gxDe8ngciGXyz1Z,2021-02-05,20,246644,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2738f7368272b419ea2a8b2f4f6', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e028f7368272b419ea2a8b2f4f6', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048518f7368272b419ea2a8b2f4f6', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2738f7368272b419ea2a8b2f4f6,"['5KaNWaFGm1LSNLO7eEOsNW', '09Xydf4dlkr29dH99DmsvQ']",False,
3x3zdepy3au5Uo81WIA9MG,The Will To Death,John Frusciante,The Will To Death,4LXIiwlsgLPwnlmxTa6F4U,2004-06-22,49,228426,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27316f2f88d46c320334011dc25', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0216f2f88d46c320334011dc25', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485116f2f88d46c320334011dc25', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27316f2f88d46c320334011dc25,['7rN3Agir6FaZNfhf5V7mfN'],False,
1tPYm2PqXjYL6lM0AfH5aT,Boulevard of Broken Dreams (Acoustic),Adam Christopher,Boulevard of Broken Dreams (Acoustic),0JMZYpUI4mzMlaYvJF49ml,2021-12-02,33,207400,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273d8fa6db33705bf302a0cabd8', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02d8fa6db33705bf302a0cabd8', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851d8fa6db33705bf302a0cabd8', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273d8fa6db33705bf302a0cabd8,['22QkuOmdRnasuuVgUjhrVw'],False,
14UvqLsdqw2dsmVkmTYptE,Can't Help Falling In Love,Kina Grannis,The Living Room Sessions Vol. 3,4IYny9vZHGoL7TUcl3TEWp,2017-01-13,0,188354,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273ad9a9593f0c2df496715b389', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02ad9a9593f0c2df496715b389', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851ad9a9593f0c2df496715b389', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273ad9a9593f0c2df496715b389,['7h4j9YTJJuAHzLCc3KCvYu'],False,
3XnDbrxxtA40HPIIRWLgRT,Eloise,Penny and Sparrow,Finch,0ixOUcKraH7Y3tIV1MGoRo,2019-08-02,51,168712,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2735c047ea727fb3e09d23f2ab7', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e025c047ea727fb3e09d23f2ab7', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048515c047ea727fb3e09d23f2ab7', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2735c047ea727fb3e09d23f2ab7,['65o6y7GtoXzchyiJB3r9Ur'],False,
5bC6ONDsL88snGN6QasjZH,Help Me,Sonny Boy Williamson II,More Real Folk Blues,5KTyzShPViB2hPWgzkCunV,1966-08-03,58,188200,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273b48c81a7d103f5aedd0b8cb2', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02b48c81a7d103f5aedd0b8cb2', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851b48c81a7d103f5aedd0b8cb2', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273b48c81a7d103f5aedd0b8cb2,['69VgCcXFV59QuQWEXSTxfK'],False,
2XshyXPcxtwvyFMys4JCqQ,Everytime We Touch (Acoustic),Shannon & Keast,Acoustic Love,4a6zTRqEtU3SRi1BTghSRR,2021-05-16,33,181496,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273acc8f8a1e232bc1b287dcf01', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02acc8f8a1e232bc1b287dcf01', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851acc8f8a1e232bc1b287dcf01', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273acc8f8a1e232bc1b287dcf01,['48hHNfz4xNPbsKEZOkNfmN'],False,
56AecW9Anb0CY6HpgWvcg9,Let It Be Me,Ray LaMontagne,Gossip In The Grain,2CbLBSlkvh2vR4JRLDRQso,2008-10-13,56,280226,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273b73283373bf715a7e8adb87a', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02b73283373bf715a7e8adb87a', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851b73283373bf715a7e8adb87a', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273b73283373bf715a7e8adb87a,['6DoH7ywD5BcQvjloe9OcIj'],False,
2EkGF5wYi3QrxTMMQftm4a,Beer,Mia Rollo,Saktong Akustik,5BW5psborN6nrjDLlpyACd,2012-01-01,0,254306,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27348e1f9c449f572a946ea381f', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0248e1f9c449f572a946ea381f', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485148e1f9c449f572a946ea381f', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27348e1f9c449f572a946ea381f,['3GIa8pG4XaVNJ6vptOiDIG'],False,
6VtoP2sJt5oCmPOQIve2sf,Someone Like You,Boyce Avenue,"Cover Sessions, Vol. 2",7hh9qCfFuLlaMpjCMzTiZz,2012-07-24,54,276146,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273cbd580ff2edeb91e024a5201', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02cbd580ff2edeb91e024a5201', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851cbd580ff2edeb91e024a5201', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273cbd580ff2edeb91e024a5201,['7CQwac16i1W5ej8YpuL3dv'],False,
7ImaCF0ttRFNoQIErYlRq5,You've Got a Friend,Suy Galvez,Bossa Best,7luZrhZaQR9gAZn5dodzIN,2016-09-30,0,274720,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273554c529dbe2f9399fd646cfd', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02554c529dbe2f9399fd646cfd', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851554c529dbe2f9399fd646cfd', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273554c529dbe2f9399fd646cfd,['3eCn1jNrQSk0aE1cgkArZz'],False,
4ujYTGqbiV5xl97Pqoctq2,This Little Light of Mine,JJ Heller,This Little Light of Mine,0la2IhT0KI8Ww9VEJJ1zLi,2017-04-28,43,159820,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273b0b32cbcf71de60290734b24', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02b0b32cbcf71de60290734b24', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851b0b32cbcf71de60290734b24', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273b0b32cbcf71de60290734b24,['7dq8KEwf0kQXJhM79iwcPh'],False,
6B9EuDkJUAm9bO26ZdzBke,Amazing Grace,Takehara Pistol,GOOD LUCK TRACK,0AolxQX2KhJQLEvZSH7Y0n,2018-04-04,29,178573,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273ae6eb70af6988bc992f45e83', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02ae6eb70af6988bc992f45e83', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851ae6eb70af6988bc992f45e83', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273ae6eb70af6988bc992f45e83,['0IRFQcZbbHHpFY5EUNA2XA'],False,
6fmrddhzAr0StNzWEzlny5,Linda Ronstadt,AJJ,Christmas Island,6U05Hnv3V8sm93lErI9rNA,2014-05-06,31,180771,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273961e50d43e1a6dbfa17041da', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02961e50d43e1a6dbfa17041da', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851961e50d43e1a6dbfa17041da', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273961e50d43e1a6dbfa17041da,['4IDpDJIDfK96HMLD4Tphyl'],False,
21HwOODUViTuHpkSYbdcMy,Unsteady,SANNA NORTH,Covers Culture Presents: Chill Out Cover Sessions,7BLV1LMxv3ZmdbY5cFxqp9,2021-11-12,18,191052,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273e02585fc748140202a64660a', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02e02585fc748140202a64660a', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851e02585fc748140202a64660a', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273e02585fc748140202a64660a,['1TGsAa2Jc0sAhpfK3wunw9'],False,
0pegFWSUOTiG0sLVEfxtvA,Heart's Content,Brandi Carlile,Bear Creek,5b8YTIrc88vdnfRguZqvVE,2012-06-04,57,214666,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273f5aac98410fb9e64e29827d4', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02f5aac98410fb9e64e29827d4', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851f5aac98410fb9e64e29827d4', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273f5aac98410fb9e64e29827d4,['2sG4zTOLvjKG1PSoOyf5Ej'],False,
1o0yFkUycTAWIIWFOlhDcV,You,A Great Big World,You,5DitZ232rEBGgHHBh5afwk,2018-08-17,40,218133,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273500b06d8b7a828758834363d', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02500b06d8b7a828758834363d', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851500b06d8b7a828758834363d', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273500b06d8b7a828758834363d,['5xKp3UyavIBUsGy3DQdXeF'],False,
3d8kYb3GqZkiHb6annxKEo,Swimmers,Andrew Belle,Nightshade,0UlhdB1GPfs4WozhZBlGdL,2021-08-20,40,181093,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27399deda70bed06f0ca5e0c296', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0299deda70bed06f0ca5e0c296', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485199deda70bed06f0ca5e0c296', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27399deda70bed06f0ca5e0c296,['3UAk61T8PItbpgEi9u7ofY'],False,
1HfxPaJggVwFsvOtHbVzMz,Live Like We're Dying,Kris Allen,Kris Allen,5fM41TOegBBrRO7NhmFYvP,2009-11-16,50,212506,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273f5cf5da2c28dbb1813257541', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02f5cf5da2c28dbb1813257541', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851f5cf5da2c28dbb1813257541', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273f5cf5da2c28dbb1813257541,['2zwHaEmXxX6DTv4i8ajNCM'],False,
0Bb9oRoN3suM9iiIwzHtmX,Somebody That I Used To Know,Lúc,Somebody That I Used To Know,2MBa7MBL9N5fACqj1KXmpl,2020-04-03,49,172454,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273af716431cc38d20ce127c884', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02af716431cc38d20ce127c884', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851af716431cc38d20ce127c884', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273af716431cc38d20ce127c884,['0C7P4ox94jj7mYQnjwO7nX'],False,
2wdfI1pjsfvviE7WTKGSYM,Lost Without You,Ben Woodward,Lost Without You,06afyio0kCSEjGM36EERuw,2018-03-26,25,234046,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273f33da4fc632dc2a863f8bd70', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02f33da4fc632dc2a863f8bd70', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851f33da4fc632dc2a863f8bd70', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273f33da4fc632dc2a863f8bd70,['142VT1MtWzaD13CnOiKFDn'],False,
5YRDGgdOshUPA17m7yzY7p,"One more time, One more chance",Masayoshi Yamazaki,HOME,2Y2mJbrCdXDdJC8eBlqvdV,1997,55,330200,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27343c9eb81ee7284630b8dedb1', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0243c9eb81ee7284630b8dedb1', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485143c9eb81ee7284630b8dedb1', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27343c9eb81ee7284630b8dedb1,['6gvedX0HcRQYMD5IhY8KKt'],False,
0KAFjeQ6jpmtKP4CW9m5X6,you broke me first,The Mayries,you broke me first,0xo6qHMKN7rvr49SAV9imz,2020-10-09,36,190981,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273c87f3e51dc50b51aaace99fc', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02c87f3e51dc50b51aaace99fc', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851c87f3e51dc50b51aaace99fc', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273c87f3e51dc50b51aaace99fc,['38SWPOPO1YqxUPnT4AAoID'],False,
203ADb8800e1YSzyrFQUZ9,Skylight,Gabrielle Aplin,Never Be the Same,5mBF1iS21JNdxRcQrekPlS,2022-10-07,0,240449,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2739f8df853bc4e2cafed5c5b91', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e029f8df853bc4e2cafed5c5b91', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048519f8df853bc4e2cafed5c5b91', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2739f8df853bc4e2cafed5c5b91,['3w6zswp5THsSKYLICUbDTZ'],False,
6xTLXrdNqOTcTUHwPh8Wp1,Game of Thrones - Guitar Solo,Edy Hafler,Game of Thrones (Guitar Solo),7AhPblVAkkm3zKmREcXMlo,2019-05-15,35,89268,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273ab757d02c5819e7ed1f5833f', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02ab757d02c5819e7ed1f5833f', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851ab757d02c5819e7ed1f5833f', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273ab757d02c5819e7ed1f5833f,['6i9IwqxrIrIQZKJbBOBc3T'],False,
7lB0MLvvsfrY6cN6kt4aKC,Nothing Like You and I,The Perishers,Let There Be Morning (Bonus Track Version),5p30s78WN0bRMuUZk64k0w,2005-04-11,35,213453,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273d818c8a43c1571ea5187bc2e', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02d818c8a43c1571ea5187bc2e', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851d818c8a43c1571ea5187bc2e', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273d818c8a43c1571ea5187bc2e,['511NdtFxUgN1HgraPcUotf'],False,
2dMkrhsWFVP2rHZmTEKkeh,Wanted Man,Mat Kearney,CRAZYTALK,1VYbFOGfg6BE3rn1LTMTny,2018-05-04,47,235106,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273912a1089d2723401551eddf6', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02912a1089d2723401551eddf6', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851912a1089d2723401551eddf6', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273912a1089d2723401551eddf6,['2NQEwAVHBNcI0tGMLlWwF1'],False,
2GwShNdcJHDLEkGO4L34lF,Back To You,The Mayries,Back To You,7AgRUp5Sc4PwDM5l950FeH,2018-06-15,32,219976,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2735dbe1c153f75200c87b45754', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e025dbe1c153f75200c87b45754', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048515dbe1c153f75200c87b45754', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2735dbe1c153f75200c87b45754,['38SWPOPO1YqxUPnT4AAoID'],False,
54sN9ILcN1Udqc6au0Rzdw,何度でも花が咲くように私を生きよう,Masaharu Fukuyama,何度でも花が咲くように私を生きよう,0Gp0ZVZpM4zceHifrgAE0B,2015-03-25,32,259493,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273653568a5c3ae722d1a91de50', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02653568a5c3ae722d1a91de50', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851653568a5c3ae722d1a91de50', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273653568a5c3ae722d1a91de50,['5FGlhIQqewJRV8fx24toG0'],False,
5mw8Zmzqx3VhxqokFAntGI,Scared to Be Lonely,Boyce Avenue,"Cover Sessions, Vol. 4",4GRswj5X73eFGhe6QDTRCD,2017-12-19,37,222052,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273eb52107a749a04b3741316dc', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02eb52107a749a04b3741316dc', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851eb52107a749a04b3741316dc', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273eb52107a749a04b3741316dc,['7CQwac16i1W5ej8YpuL3dv'],False,
4le6DvrwMv2rpyN1SPeL0g,Sappy - Early Demo,Kurt Cobain,Montage Of Heck: The Home Recordings,5UlRowLBWdNDdO17os804M,2015-11-13,46,148573,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273a4c50ce025b39993dea03d71', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02a4c50ce025b39993dea03d71', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851a4c50ce025b39993dea03d71', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273a4c50ce025b39993dea03d71,['6pAuTi6FXi6qFQJ1dzMXQs'],False,
4T8FoNHY3UZSYgOV76ueVU,Ancient Light,Allman Brown,1000 Years,7wUbzS5urHkgVamMUP39d7,2017-02-10,0,244900,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2733b080d891a4d6ff584d8bcf6', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e023b080d891a4d6ff584d8bcf6', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048513b080d891a4d6ff584d8bcf6', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2733b080d891a4d6ff584d8bcf6,['239Y6QdFqVFfdsw6moqSEN'],False,
7xO7bS29oAzMcFI0rBj8Fy,I Don't Wanna Live Forever (Fifty Shades Darker) - Acoustic Version,"Sara Farell, Simon Samaeng",#Covers,4snKT0WGNCbtZ9AESdeWKB,2018-03-31,48,232500,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273b0337012f518c200fa212190', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02b0337012f518c200fa212190', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851b0337012f518c200fa212190', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273b0337012f518c200fa212190,"['39S7Y72G0tdDPy2INGFicV', '7n4yZSvg16XY22sxvZzKfw']",False,
4z9WDbNAKo2wAfGaMn7yjh,Before You Go,"Andrew Foy, Renee Foy",Before You Go,7g1Tjcxo10Ng7ONG2JgUNK,2020-07-02,30,195535,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273a3b70b99534f91da57501984', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02a3b70b99534f91da57501984', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851a3b70b99534f91da57501984', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273a3b70b99534f91da57501984,"['65vC7eduMeu5MYUXVqIhyg', '4vXLV26Szecr2zx6St7Ppz']",False,
41XVcLXrmbxiV0mJASJxov,Ships In The Night,Mat Kearney,Young Love,0OYCKqdiJOQGyE5RCZuUNo,2011,38,255893,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273c6ed095b7ce8c0df9102c26e', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02c6ed095b7ce8c0df9102c26e', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851c6ed095b7ce8c0df9102c26e', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273c6ed095b7ce8c0df9102c26e,['2NQEwAVHBNcI0tGMLlWwF1'],False,
2ZaYFNn1YQuLSVdHhanr4Q,Only You,Joshua Radin,We Were Here,3kJxji4lJkuzZJSTWFbNnG,2006,47,149013,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2737a7eef2276e831469d2a97bb', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e027a7eef2276e831469d2a97bb', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048517a7eef2276e831469d2a97bb', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2737a7eef2276e831469d2a97bb,['7omzannyG2lfDqP5xyZo34'],False,
4qScDvgzJs0Oo30kFaJIuy,Waver,Sakura Fujiwara,SUPERMARKET,5RFQeZyK2dQb4MhdKx0XXq,2020-10-21,25,207933,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273b83e081072479599359528e8', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02b83e081072479599359528e8', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851b83e081072479599359528e8', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273b83e081072479599359528e8,['5tvnQkP9zNAqYW2YKYk1Et'],False,
5fTJGZ6k0zokfh5KLfe0sm,Missing Peace,JJ Heller,Missing Peace,6z7NkrydW0T66QEB2DXblG,2020-01-03,36,238733,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27314e8a7f926e9e03a6b835bde', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0214e8a7f926e9e03a6b835bde', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485114e8a7f926e9e03a6b835bde', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27314e8a7f926e9e03a6b835bde,['7dq8KEwf0kQXJhM79iwcPh'],False,
7E1Gs6mg3MOERIWo0sglXL,聖域,Masaharu Fukuyama,聖域,3rf9npfFN6gIzaQWX0Iujo,2017-09-13,35,236853,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273cb7073054841051cde1f880a', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02cb7073054841051cde1f880a', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851cb7073054841051cde1f880a', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273cb7073054841051cde1f880a,['5FGlhIQqewJRV8fx24toG0'],False,
6XgmRgd6yQ71afjGLrk0aI,Firework,Canyon City,Midnight Waves,6ZpIBoOCALDVIzJFFASZLP,2016-09-09,32,182744,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27328104c19d0eeaf25aff4f4cb', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0228104c19d0eeaf25aff4f4cb', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485128104c19d0eeaf25aff4f4cb', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27328104c19d0eeaf25aff4f4cb,['6TdfKQvrdHZdr4DIzjuWOr'],False,
1xYMyM7MxFi4OuzDA2op9Q,Such A Simple Thing - Recorded at Sound Stage Studios Nashville,Ray LaMontagne,Spotify Singles,79Eaui1AldvjTjHIY7V6vu,2018-06-13,50,307534,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2733a474278907a3f55f7705d7a', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e023a474278907a3f55f7705d7a', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048513a474278907a3f55f7705d7a', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2733a474278907a3f55f7705d7a,['6DoH7ywD5BcQvjloe9OcIj'],False,
